0.0,2.1,228.59798624058476,17.99875359847237,-9.324003720808935e-05,23.75,0.0,0.0,-0.21172927545502893,-0.0003301144536125559,0.0,0.0,0.0
0.0,2.6,234.0303054710402,18.31731520979078,1.006026098917002,24.067948277267124,0.0,0.0,-0.1524283602346558,0.16930421143818222,0.0,0.0,0.0
0.0,2.6,239.58575117253363,18.765510198245266,0.9682203635907574,24.51574908666955,0.0,0.0,-0.09470635612883492,0.10272899041885228,0.0,0.0,0.0
0.0,2.6,245.2742030359907,19.204815254227714,0.957240476056559,24.954906921872084,0.0,0.0,-0.059254048401677896,0.06359848062201613,0.0,0.0,0.0
0.0,3.0,251.0940244927277,19.64153720762657,0.9540477407726077,19.64153720762657,0.0,0.0,-0.03718568810963914,0.03972835596262222,0.0,0.0,0.0
0.0,3.0,257.02390817764746,19.873370808634327,0.3005250383433671,19.873370808634327,0.0,0.0,-0.024385934863060187,0.022096887704291576,0.0,0.0,0.0
0.0,2.1,262.9977075148668,19.946398392951785,0.09466538707815648,25.696351329188758,0.0,3.0,-0.016713079816925547,0.01395675052845642,3.0,0.0,0.0
0.0,1.1,269.017808263177,20.285773929545403,1.029006031162636,25.7956358227344,0.0,2.5,-0.010050860222351311,0.013731107260220338,2.9958848569698406,0.0,0.0
0.0,1.1,275.24091131609964,21.454986937679507,3.048574826324822,21.454986937679507,0.0,2.5,0.530469303343179,1.1240664100955524,3.0,0.0,0.0
0.0,2.6,281.7698094484411,21.938727736567433,0.20155866620324053,20.7741917842297,0.0,3.0,0.7138076078419642,-0.0005089029001873503,3.0,0.0,0.0
0.0,1.1,288.35477996984946,21.94311167326368,-0.07886132914361124,6.925916687588462,0.0,2.199538216005177,0.575853649994791,-0.4074544555440085,1.5,0.0,0.0
0.0,1.1,294.64592345338116,19.188916410878893,-8.128715391924048,6.238145543526539,0.0,4.0,-0.6402471699995858,-2.518265200183548,3.0,0.0,0.0
0.0,1.1,299.90664047022386,15.534654944657284,-7.543111930115005,5.3365521723601965,0.0,4.193148426123987,-1.3456276980278106,-0.7007357170996051,3.0,0.0,0.0
0.0,1.1,304.1418759249584,12.475868909113728,-6.015347742978264,4.583149365687294,0.0,4.7448535940215635,-1.6214404695811073,-0.1731922901932023,3.7448535940215635,0.0,0.0
0.0,1.1,307.5502095333726,10.080397615071979,-4.667249190570414,3.984455332611272,0.0,4.772720240348646,-1.4502608109260058,0.6628200713749139,4.272720240348646,0.0,0.0
0.0,2.6,310.31538860751425,8.22687619983052,-3.6061580557039514,0.001,0.0,3.4154366654870847,-0.8326655854481873,1.3442679768539918,3.0,0.0,0.0
0.0,1.1,312.61410045756463,7.077007222421802,-2.011701475352322,1.5781320831322485,0.0,3.219201698642843,-0.49723002238586106,0.4553859895173674,3.0,0.0,0.0
0.0,3.0,314.5702580607359,5.7538682213386005,-3.107603178151436,5.694851165013679,0.0,4.0944950000916505,-0.32522502578078544,0.3177630133816854,3.0,0.0,0.0
0.0,2.1,316.17435459386405,4.9970681714707315,-0.9842065361869496,8.044991921695624,0.0,5.003085611465114,-0.307345670245169,-0.07342953161411374,4.003085611465114,0.0,0.0
0.0,2.6,317.6544977220221,4.9489764429534215,0.2921343322850913,8.0586879733839,0.0,4.8947918661477265,-0.44579748401686325,-0.3511427747573461,4.8947918661477265,0.0,0.0
0.0,3.0,319.16210562336147,5.1322091326208,0.4507294992601404,5.1322091326208,0.0,4.0,-0.41834955466497037,0.2218148871070521,4.759224914669527,0.0,0.0
0.0,3.0,320.71944822775623,5.24173640094105,0.14197979226694024,5.24173640094105,0.0,4.0,-0.2538833149790635,0.4004162888793729,3.0,0.0,0.0
0.0,3.0,322.2975383053902,5.27623749046195,0.04472363456408025,11.024280624999683,0.0,4.0,-0.2239518907414263,-0.07169630926070471,0.0,0.0,0.0
0.0,2.6,228.59798624058476,17.99875359847237,-9.324003720808935e-05,23.75,0.0,0.11111111111111116,-0.21172927545502893,-0.0003301144536125559,0.0,0.0,0.0
0.0,2.6,234.01925444908585,18.21077128970751,0.6773216950417085,23.961704328220574,0.0,0.11111111111111116,-0.1842468350252059,0.08209819756924158,0.0,0.0,0.0
0.0,2.6,239.53012358579394,18.58180960257949,0.8731939898508791,24.33240153999087,0.0,0.11111111111111116,-0.1483034298398737,0.07407101705857963,0.0,0.0,0.0
0.0,2.6,245.15981982164206,18.998818968553856,0.9298003163890246,24.74920104983907,0.0,0.11111111111111116,-0.12064322812255783,0.05281043232205065,0.0,0.0,0.0
0.0,3.0,250.91679042897445,19.42910968624605,0.9461462173683285,19.42910968624605,0.0,0.11111111111111116,-0.10187691304669129,0.03504797714135425,0.0,0.0,0.0
0.0,3.0,256.78263592022455,19.659023217066554,0.2980360584710211,19.659023217066554,0.0,0.11111111111111116,-0.08925882071219911,0.023909421118427216,0.0,0.0,0.0
0.0,2.1,262.6920333497381,19.73144597927502,0.0938813584183699,25.482155306441534,0.0,3.111111111111111,-0.08055713501689196,0.016727574504810605,3.0,0.0,0.0
0.0,1.6,268.64762375306975,20.070690608757793,1.0289463374260546,25.593811847137456,0.0,3.111111111111111,-0.07940644131841314,-0.0012522375276660153,3.0,0.0,0.0
0.0,1.6,274.75716236252856,20.784172321899295,1.7605285113648317,26.51286891766775,0.0,3.196808320302134,-0.092917737589583,-0.03033883298771401,3.085697209191023,0.0,0.0
0.0,2.6,281.1079799881785,21.66151315237281,1.9492772884088727,20.557823223298914,0.0,3.278406366827281,-0.10353873461669383,-0.012664691701736524,3.1672952557161698,0.0,0.0
